candidate_value,frequency,quality_score,proposed_labels,example_number,notice_id,opportunity_title,context_snippet
ITEMS,28,50,unclassified,3,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,"eral Acquisition Regulation (FAR) part 13, Simplified Acquisition Procedures and FAR part 12, Acquisition of Commercial Items. part 13 | part 12 | Part 9 | Factor 1 | Factor 2 - Past Performance | Factor 3"
ITEMS,28,50,unclassified,4,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,"eral Acquisition Regulation (FAR) part 13, Simplified Acquisition Procedures and FAR part 12, Acquisition of Commercial Items. part 13 | part 12 | Part 9 | Factor 1 | Factor 2 - Past Performance | Factor 3"
ITEMS,28,50,unclassified,5,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,"(a) By completing items 8 and 15, and returning copies of the amendment; section headings | section hour availability to respond to and 5.11 an"
PERFORMANCE,26,50,unclassified,1,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,• Volume I – Administrative Proposal • Volume II – Technical Proposal • Volume III – Past Performance • Volume IV – Price Proposal • Volume V – Contract Documentation Offerors should prepare and submit all five volumes in
PERFORMANCE,26,50,unclassified,2,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,• Volume I – Administrative Proposal • Volume II – Technical Proposal • Volume III – Past Performance • Volume IV – Price Proposal • Volume V – Contract Documentation Offerors should prepare and submit all five volumes in
PERFORMANCE,26,50,unclassified,3,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,• Volume I – Administrative Proposal • Volume II – Technical Proposal • Volume III – Past Performance • Volume IV – Price Proposal • Volume V – Contract Documentation Offerors should prepare and submit all five volumes in
PERFORMANCE,26,50,unclassified,4,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,• Volume I – Administrative Proposal • Volume II – Technical Proposal • Volume III – Past Performance • Volume IV – Price Proposal • Volume V – Contract Documentation Offerors should prepare and submit all five volumes in
PERFORMANCE,26,50,unclassified,5,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,"[""clin"", ""pricing""], ""past_performance"": Section 1 | Section L 2.a states four | Section L 2.a | Section 52.212-2 lists only four evaluation factors. Please c"
SPECIFIC,25,50,unclassified,1,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery,SPECIFIC MANDATORY TASKS AND ASSOCIATED DELIVERABLES Description of Tasks and Associated Deliverable: 
SPECIFIC,25,50,unclassified,2,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,"For this reason, the contractor’s strict adherence to the specifications shall be required and shall be essential. section being worked on to indicate to the public of work in progress. "
SPECIFIC,25,50,unclassified,3,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",0 | PART 4 CONTRACTOR FURNISHED ITEMS AND SERVICES 4. CONTRACTOR FURNISHED ITEMS AND RESPO | Part 3 of this PWS. PART 5 SPECIFIC TASKS 5. SPECIFIC TASKS. All tasks listed in this | PART 6 APPLICABLE PUBLICATIONS 6. APPLICABLE PU BLICATIONS. The Con
SPECIFIC,25,50,unclassified,4,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",0 | PART 4 CONTRACTOR FURNISHED ITEMS AND SERVICES 4. CONTRACTOR FURNISHED ITEMS AND RESPO | Part 3 of this PWS. PART 5 SPECIFIC TASKS 5. SPECIFIC TASKS. All tasks listed in this | PART 6 APPLICABLE PUBLICATIONS 6. APPLICABLE PU BLICATIONS. The Con
SPECIFIC,25,50,unclassified,5,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",0 | PART 4 CONTRACTOR FURNISHED ITEMS AND SERVICES 4. CONTRACTOR FURNISHED ITEMS AND RESPO | Part 3 of this PWS. PART 5 SPECIFIC TASKS 5. SPECIFIC TASKS. All tasks listed in this | PART 6 APPLICABLE PUBLICATIONS 6. APPLICABLE PU BLICATIONS. The Con
TASKS,25,50,unclassified,1,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,The Contractor shall always maintain an adequate workforce for performance of all tasks defined within this Performance Work Statement (PWS). Section 5 of this PWS. Required services include billeting tents 
TASKS,25,50,unclassified,2,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery,SPECIFIC MANDATORY TASKS AND ASSOCIATED DELIVERABLES Description of Tasks and Associated Deliverable: 
TASKS,25,50,unclassified,3,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",4 CONTRACTOR FURNISHED ITEMS AND SERVICES 4. CONTRACTOR FURNISHED ITEMS AND RESPO | Part 3 of this PWS. PART 5 SPECIFIC TASKS 5. SPECIFIC TASKS. All tasks listed in this | PART 6 APPLICABLE PUBLICATIONS 6. APPLICABLE PU BLICATIONS. The Contracto
TASKS,25,50,unclassified,4,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",4 CONTRACTOR FURNISHED ITEMS AND SERVICES 4. CONTRACTOR FURNISHED ITEMS AND RESPO | Part 3 of this PWS. PART 5 SPECIFIC TASKS 5. SPECIFIC TASKS. All tasks listed in this | PART 6 APPLICABLE PUBLICATIONS 6. APPLICABLE PU BLICATIONS. The Contracto
TASKS,25,50,unclassified,5,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",4 CONTRACTOR FURNISHED ITEMS AND SERVICES 4. CONTRACTOR FURNISHED ITEMS AND RESPO | Part 3 of this PWS. PART 5 SPECIFIC TASKS 5. SPECIFIC TASKS. All tasks listed in this | PART 6 APPLICABLE PUBLICATIONS 6. APPLICABLE PU BLICATIONS. The Contracto
A001,24,50,unclassified,1,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,OVIDE DELIVERED PRICES (FOB DESTINATION) REFERENCE/PR: Attachment 1. 0002 DATA REQUIREMENTS 1 EA ___NSP____ ___NSP_____ A001 EXHIBIT A | Attachment 2. 0002 DATA REQUIREMENTS 1 EA ___NSP____ ___NSP_____ A001 EXHIBIT B | EXHIBIT A | EXHIBIT B
A001,24,50,unclassified,2,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,PRICE LISTING/GSA Is this a PRICE LISTED item? Attachment 1. 0002 DATA REQUIREMENTS 1 EA ___NSP____ ___NSP_____ A001 EXHIBIT A | Attachment 2. 0002 DATA REQUIREMENTS 1 EA ___NSP____ ___NSP_____ A001 EXHIBIT B | EXHIBIT A | EXHIBIT B
A001,24,50,unclassified,3,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,"If Yes, include copy of price list with your quote. Attachment 1. 0002 DATA REQUIREMENTS 1 EA ___NSP____ ___NSP_____ A001 EXHIBIT A | Attachment 2. 0002 DATA REQUIREMENTS 1 EA ___NSP____ ___NSP_____ A001 EXHIBIT B | EXHIBIT A | EXHIBIT B"
A001,24,50,unclassified,4,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,"OT USA, DUTY INCLUDED IN PRICE Yes ___ No ___ SHIP TO: Attachment 1. 0002 DATA REQUIREMENTS 1 EA ___NSP____ ___NSP_____ A001 EXHIBIT A | Attachment 2. 0002 DATA REQUIREMENTS 1 EA ___NSP____ ___NSP_____ A001 EXHIBIT B | EXHIBIT A | EXHIBIT B"
A001,24,50,unclassified,5,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,"[""evaluation criteria"", ""lpta""], ""pricing_schedule"": Attachment 1. 0002 DATA REQUIREMENTS 1 EA ___NSP____ ___NSP_____ A001 EXHIBIT A | Attachment 2. 0002 DATA REQUIREMENTS 1 EA ___NSP____ ___NSP_____ A001 EXHIBIT B | EXHIBIT A | EXHIBIT B"
APPLICABLE,24,50,unclassified,1,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,entilation | Section 5.11 of this PWS. AQL | Section 5.14 of this PWS. AQL | Section 5.11. AQL | section shall meet the applicable tentage standards outlined in Section 5.1.1 | Section 5.1.1 | Section 5.2 | Section 5.9. AQL | Section 5 | Section 5.3 
APPLICABLE,24,50,unclassified,2,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,entilation | Section 5.11 of this PWS. AQL | Section 5.14 of this PWS. AQL | Section 5.11. AQL | section shall meet the applicable tentage standards outlined in Section 5.1.1 | Section 5.1.1 | Section 5.2 | Section 5.9. AQL | Section 5 | Section 5.3 
APPLICABLE,24,50,unclassified,3,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,entilation | Section 5.11 of this PWS. AQL | Section 5.14 of this PWS. AQL | Section 5.11. AQL | section shall meet the applicable tentage standards outlined in Section 5.1.1 | Section 5.1.1 | Section 5.2 | Section 5.9. AQL | Section 5 | Section 5.3 
APPLICABLE,24,50,unclassified,4,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,entilation | Section 5.11 of this PWS. AQL | Section 5.14 of this PWS. AQL | Section 5.11. AQL | section shall meet the applicable tentage standards outlined in Section 5.1.1 | Section 5.1.1 | Section 5.2 | Section 5.9. AQL | Section 5 | Section 5.3 
APPLICABLE,24,50,unclassified,5,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,entilation | Section 5.11 of this PWS. AQL | Section 5.14 of this PWS. AQL | Section 5.11. AQL | section shall meet the applicable tentage standards outlined in Section 5.1.1 | Section 5.1.1 | Section 5.2 | Section 5.9. AQL | Section 5 | Section 5.3 
INTENT,24,50,unclassified,1,3b8ae850899e4ab298f3c2bff29ef889,Notice of Intent to Sole Source- Investigative Services  Houston Police Deparment,Notice of Intent #FDA-SS-26-06202026 The Food and Drug Administration intends to make sole source awards to the following: 
INTENT,24,50,unclassified,2,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,ive and procedural requirements for contract modifications SECTION 01 00 00 - GENERAL REQUIREMENTS PART 1 - GENERAL 1.1 INTENT AND ARRANGEMENT OF DO | SECTION 01 00 00 February 2026 GENERAL REQUIREMENTS 01 00 00 -Page 7 of 7 Upgrade HVAC Sy | SEC
INTENT,24,50,unclassified,3,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,The specifications and dra SECTION 01 00 00 - GENERAL REQUIREMENTS PART 1 - GENERAL 1.1 INTENT AND ARRANGEMENT OF DO | SECTION 01 00 00 February 2026 GENERAL REQUIREMENTS 01 00 00 -Page 7 of 7 Upgrade HVAC Sy | SEC
INTENT,24,50,unclassified,4,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,"[""scope of work""], ""pricing_schedule"": SECTION 01 00 00 - GENERAL REQUIREMENTS PART 1 - GENERAL 1.1 INTENT AND ARRANGEMENT OF DO | SECTION 01 00 00 February 2026 GENERAL REQUIREMENTS 01 00 00 -Page 7 of 7 Upgrade HVAC Sy | SEC"
INTENT,24,50,unclassified,5,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,"[""scope of work""], ""pricing_schedule"": SECTION 01 00 00 - GENERAL REQUIREMENTS PART 1 - GENERAL 1.1 INTENT AND ARRANGEMENT OF DO | SECTION 01 00 00 February 2026 GENERAL REQUIREMENTS 01 00 00 -Page 7 of 7 Upgrade HVAC Sy | SEC"
ARRANGEMENT,24,50,unclassified,1,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,cedural requirements for contract modifications SECTION 01 00 00 - GENERAL REQUIREMENTS PART 1 - GENERAL 1.1 INTENT AND ARRANGEMENT OF DO | SECTION 01 00 00 February 2026 GENERAL REQUIREMENTS 01 00 00 -Page 7 of 7 Upgrade HVAC Sy | SECTION 01 11 00 | 
ARRANGEMENT,24,50,unclassified,2,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,The specifications and dra SECTION 01 00 00 - GENERAL REQUIREMENTS PART 1 - GENERAL 1.1 INTENT AND ARRANGEMENT OF DO | SECTION 01 00 00 February 2026 GENERAL REQUIREMENTS 01 00 00 -Page 7 of 7 Upgrade HVAC Sy | SECTION 01 11 00 | 
ARRANGEMENT,24,50,unclassified,3,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,"[""scope of work""], ""pricing_schedule"": SECTION 01 00 00 - GENERAL REQUIREMENTS PART 1 - GENERAL 1.1 INTENT AND ARRANGEMENT OF DO | SECTION 01 00 00 February 2026 GENERAL REQUIREMENTS 01 00 00 -Page 7 of 7 Upgrade HVAC Sy | SECTION 01 11 00 | "
ARRANGEMENT,24,50,unclassified,4,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,"[""scope of work""], ""pricing_schedule"": SECTION 01 00 00 - GENERAL REQUIREMENTS PART 1 - GENERAL 1.1 INTENT AND ARRANGEMENT OF DO | SECTION 01 00 00 February 2026 GENERAL REQUIREMENTS 01 00 00 -Page 7 of 7 Upgrade HVAC Sy | SECTION 01 11 00 | "
ARRANGEMENT,24,50,unclassified,5,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,"rice schedule"", ""pricing""], ""past_performance"": SECTION 01 00 00 - GENERAL REQUIREMENTS PART 1 - GENERAL 1.1 INTENT AND ARRANGEMENT OF DO | SECTION 01 00 00 February 2026 GENERAL REQUIREMENTS 01 00 00 -Page 7 of 7 Upgrade HVAC Sy | SECTION 01 11 00 | "
MANAGEMENT,24,50,unclassified,1,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,"and all necessary staffing, management and maintenance required to perform these services. section that outlines your past performance experience in working o"
MANAGEMENT,24,50,unclassified,2,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",ADMINISTERED BY CODE 17a. section of the System for Award Management | Part 12.Additionally | Part 12 and FAR Part 15. 3. This is being issued as a Request for Quote | part 121 and the siz
MANAGEMENT,24,50,unclassified,3,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",IES/SERVICES QUANTITY UNIT UNIT PRICE AMOUNT (Use Reverse and/or Attach Additional Shee section of the System for Award Management section of the System for Award Management | Part 12.Additionally | Part 12 and FAR Part 15. 3. This is being issued as
MANAGEMENT,24,50,unclassified,4,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",IES/SERVICES QUANTITY UNIT UNIT PRICE AMOUNT (Use Reverse and/or Attach Additional Shee section of the System for Award Management section of the System for Award Management | Part 12.Additionally | Part 12 and FAR Part 15. 3. This is being issued as
MANAGEMENT,24,50,unclassified,5,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services","[""performance work statement"", ""pws""], ""pricing_schedule"": section of the System for Award Management | Part 12.Additionally | Part 12 and FAR Part 15. 3. This is being issued as a Request for Quote | part 121 and the siz"
CONTRACTING,23,50,unclassified,1,71ca1faee86e4a5e9cbbaf154af5bd47,7195--Solar Shades - B3 PACT,ADMINISTERED BY CODE 36C246 See Delivery Schedule Department of Veterans Affairs Network Contracting Office 6 100 Emancipation Dr. Section E. POC | SECTION A ..............................................................
CONTRACTING,23,50,unclassified,2,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery," Email Address Type of Contract Contract Dollar Value Date of Award (if not completed provide status) Type/Extent of Subcontracting Percentage of Work completed by the Contractor Description of Supply/Services provided, location & relevancy of work Ad"
CONTRACTING,23,50,unclassified,3,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery," Email Address Type of Contract Contract Dollar Value Date of Award (if not completed provide status) Type/Extent of Subcontracting Percentage of Work completed by the Contractor Description of Supply/Services provided, location & relevancy of work Ad"
CONTRACTING,23,50,unclassified,4,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery,"Services 18434 Joplin Road Triangle, VA 22172 Place of Performance: section of this Combined Synopsis Solicitation. The Contracting Officer will then issue a | section of this Combined Synopsis Solicitation. Quoters are hereby advised that any Quote |"
CONTRACTING,23,50,unclassified,5,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery,s supplemented with additional information included in this notice. section of this Combined Synopsis Solicitation. The Contracting Officer will then issue a | section of this Combined Synopsis Solicitation. Quoters are hereby advised that any Quote |
ACQUISITIONS,23,50,unclassified,1,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,o Offeror Representations and Certifications - FAR and DOSAR Provisions not Prescribed in Part 12 SBU - CONTRACTING AND ACQUISITIONS SECTION 1 - THE SCHEDULE CONTINUATION TO SF-1449 RFQ NUMBER 19MX5326Q0043 Block 20 - SCHEDULE OF SUPPLIES/SERVICES 1 DE
ACQUISITIONS,23,50,unclassified,2,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,o Offeror Representations and Certifications - FAR and DOSAR Provisions not Prescribed in Part 12 SBU - CONTRACTING AND ACQUISITIONS SECTION 1 - THE SCHEDULE CONTINUATION TO SF-1449 RFQ NUMBER 19MX5326Q0043 Block 20 - SCHEDULE OF SUPPLIES/SERVICES 1 DE
ACQUISITIONS,23,50,unclassified,3,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,o Offeror Representations and Certifications - FAR and DOSAR Provisions not Prescribed in Part 12 SBU - CONTRACTING AND ACQUISITIONS SECTION 1 - THE SCHEDULE CONTINUATION TO SF-1449 RFQ NUMBER 19MX5326Q0043 Block 20 - SCHEDULE OF SUPPLIES/SERVICES 1 DE
ACQUISITIONS,23,50,unclassified,4,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,o Offeror Representations and Certifications - FAR and DOSAR Provisions not Prescribed in Part 12 SBU - CONTRACTING AND ACQUISITIONS SECTION 1 - THE SCHEDULE CONTINUATION TO SF-1449 RFQ NUMBER 19MX5326Q0043 Block 20 - SCHEDULE OF SUPPLIES/SERVICES 1 DE
ACQUISITIONS,23,50,unclassified,5,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,SECTION 4 - EVALUATION FACTORS | Part 12 SECTION 5 - REPRESENTATIONS AND CERTIFICATIONS | Part 12 SBU - CONTRACTING AND ACQUISITIONS SECTION 1 - THE SCHEDULE CONTINUATION TO SF- | part 1315. The Contractor shall submit invoices to the address designate
LABOR,23,50,unclassified,1,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,"[""staffing"", ""labor category"", ""qualifications""], ""certifications"": Section 1 | Section L 2.a states four | Section L 2.a | Section 52.212-"
LABOR,23,50,unclassified,2,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,"[""staffing"", ""labor category"", ""qualifications""], ""certifications"": Section 1 | Section L 2.a states four | Section L 2.a | Section 52.212-"
LABOR,23,50,unclassified,3,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project, Trainees Payrolls and Basic Records Compliance with Copeland Act Withholding of Funds Requirements Disputes Concerning Labor Standards Subcontracts (Labor Standards) Compliance with Construction Wage Rate Requirements Contract Termination - Deb
LABOR,23,50,unclassified,4,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services","[""key personnel"", ""staffing"", ""resume"", ""labor category"", ""qualifications""], ""certifications"": Section II of the Cardstock and Consumables Order Form. The APO reviews"
LABOR,23,50,unclassified,5,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services","[""key personnel"", ""staffing"", ""resume"", ""labor category"", ""qualifications""], ""certifications"": Section II of the Cardstock and Consumables Order Form. The APO reviews"
ADDENDUM,20,50,unclassified,1,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,detail expected for this verification | Section 2.4. Verification may include narrative descriptions | Section 52.212-1 Addendum | Section 52.212-2 Addendum | Section 52.212-2 | Section 3 | Section V | Section 4 | Section 5 | Section 6 | Section 2.
ADDENDUM,20,50,unclassified,2,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,detail expected for this verification | Section 2.4. Verification may include narrative descriptions | Section 52.212-1 Addendum | Section 52.212-2 Addendum | Section 52.212-2 | Section 3 | Section V | Section 4 | Section 5 | Section 6 | Section 2.
ADDENDUM,20,50,unclassified,3,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,detail expected for this verification | Section 2.4. Verification may include narrative descriptions | Section 52.212-1 Addendum | Section 52.212-2 Addendum | Section 52.212-2 | Section 3 | Section V | Section 4 | Section 5 | Section 6 | Section 2.
ADDENDUM,20,50,unclassified,4,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,detail expected for this verification | Section 2.4. Verification may include narrative descriptions | Section 52.212-1 Addendum | Section 52.212-2 Addendum | Section 52.212-2 | Section 3 | Section V | Section 4 | Section 5 | Section 6 | Section 2.
ADDENDUM,20,50,unclassified,5,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,detail expected for this verification | Section 2.4. Verification may include narrative descriptions | Section 52.212-1 Addendum | Section 52.212-2 Addendum | Section 52.212-2 | Section 3 | Section V | Section 4 | Section 5 | Section 6 | Section 2.
NOTICE,20,50,unclassified,1,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery,"es prepared in accordance with the format in Subpart 12.6, as supplemented with additional information included in this notice. section of this Combined Synopsis Solicitation. The Contracting Officer will then issue a | section of this Combined S"
NOTICE,20,50,unclassified,2,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery,"es prepared in accordance with the format in Subpart 12.6, as supplemented with additional information included in this notice. section of this Combined Synopsis Solicitation. The Contracting Officer will then issue a | section of this Combined S"
NOTICE,20,50,unclassified,3,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery,"es prepared in accordance with the format in Subpart 12.6, as supplemented with additional information included in this notice. section of this Combined Synopsis Solicitation. The Contracting Officer will then issue a | section of this Combined S"
NOTICE,20,50,unclassified,4,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery,"es prepared in accordance with the format in Subpart 12.6, as supplemented with additional information included in this notice. section of this Combined Synopsis Solicitation. The Contracting Officer will then issue a | section of this Combined S"
NOTICE,20,50,unclassified,5,3b8ae850899e4ab298f3c2bff29ef889,Notice of Intent to Sole Source- Investigative Services  Houston Police Deparment,Notice of Intent #FDA-SS-26-06202026 The Food and Drug Administration intends to make sole source awards to the following: 
A-201,16,50,unclassified,1,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,T BLANK SECTION COVER Page 2 Repairs BEQ | SECTION DWGLIST - SI Template Page 1 Repairs BEQ HP135 Project No. | SECTION A-201 EXTERIOR ELEVATIONS - CONSTRUCTION A-301 BUILDING SECTIONS A-310 WALL SECTI | SECTION DWGLIST - SI Template Page 2 Repa
A-201,16,50,unclassified,2,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,T BLANK SECTION COVER Page 2 Repairs BEQ | SECTION DWGLIST - SI Template Page 1 Repairs BEQ HP135 Project No. | SECTION A-201 EXTERIOR ELEVATIONS - CONSTRUCTION A-301 BUILDING SECTIONS A-310 WALL SECTI | SECTION DWGLIST - SI Template Page 2 Repa
A-201,16,50,unclassified,3,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,T BLANK SECTION COVER Page 2 Repairs BEQ | SECTION DWGLIST - SI Template Page 1 Repairs BEQ HP135 Project No. | SECTION A-201 EXTERIOR ELEVATIONS - CONSTRUCTION A-301 BUILDING SECTIONS A-310 WALL SECTI | SECTION DWGLIST - SI Template Page 2 Repa
A-201,16,50,unclassified,4,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,T BLANK SECTION COVER Page 2 Repairs BEQ | SECTION DWGLIST - SI Template Page 1 Repairs BEQ HP135 Project No. | SECTION A-201 EXTERIOR ELEVATIONS - CONSTRUCTION A-301 BUILDING SECTIONS A-310 WALL SECTI | SECTION DWGLIST - SI Template Page 2 Repa
A-201,16,50,unclassified,5,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,T BLANK SECTION COVER Page 2 Repairs BEQ | SECTION DWGLIST - SI Template Page 1 Repairs BEQ HP135 Project No. | SECTION A-201 EXTERIOR ELEVATIONS - CONSTRUCTION A-301 BUILDING SECTIONS A-310 WALL SECTI | SECTION DWGLIST - SI Template Page 2 Repa
A-301,16,50,unclassified,1,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,| SECTION DWGLIST - SI Template Page 1 Repairs BEQ HP135 Project No. | SECTION A-201 EXTERIOR ELEVATIONS - CONSTRUCTION A-301 BUILDING SECTIONS A-310 WALL SECTI | SECTION DWGLIST - SI Template Page 2 Repairs BEQ HP135 Project No. | SECTION DWGLI
A-301,16,50,unclassified,2,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,| SECTION DWGLIST - SI Template Page 1 Repairs BEQ HP135 Project No. | SECTION A-201 EXTERIOR ELEVATIONS - CONSTRUCTION A-301 BUILDING SECTIONS A-310 WALL SECTI | SECTION DWGLIST - SI Template Page 2 Repairs BEQ HP135 Project No. | SECTION DWGLI
A-301,16,50,unclassified,3,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,| SECTION DWGLIST - SI Template Page 1 Repairs BEQ HP135 Project No. | SECTION A-201 EXTERIOR ELEVATIONS - CONSTRUCTION A-301 BUILDING SECTIONS A-310 WALL SECTI | SECTION DWGLIST - SI Template Page 2 Repairs BEQ HP135 Project No. | SECTION DWGLI
A-301,16,50,unclassified,4,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,| SECTION DWGLIST - SI Template Page 1 Repairs BEQ HP135 Project No. | SECTION A-201 EXTERIOR ELEVATIONS - CONSTRUCTION A-301 BUILDING SECTIONS A-310 WALL SECTI | SECTION DWGLIST - SI Template Page 2 Repairs BEQ HP135 Project No. | SECTION DWGLI
A-301,16,50,unclassified,5,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,| SECTION DWGLIST - SI Template Page 1 Repairs BEQ HP135 Project No. | SECTION A-201 EXTERIOR ELEVATIONS - CONSTRUCTION A-301 BUILDING SECTIONS A-310 WALL SECTI | SECTION DWGLIST - SI Template Page 2 Repairs BEQ HP135 Project No. | SECTION DWGLI
A-310,16,50,unclassified,1,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,emplate Page 1 Repairs BEQ HP135 Project No. | SECTION A-201 EXTERIOR ELEVATIONS - CONSTRUCTION A-301 BUILDING SECTIONS A-310 WALL SECTI | SECTION DWGLIST - SI Template Page 2 Repairs BEQ HP135 Project No. | SECTION DWGLIST - SI Template Page 3 
A-310,16,50,unclassified,2,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,emplate Page 1 Repairs BEQ HP135 Project No. | SECTION A-201 EXTERIOR ELEVATIONS - CONSTRUCTION A-301 BUILDING SECTIONS A-310 WALL SECTI | SECTION DWGLIST - SI Template Page 2 Repairs BEQ HP135 Project No. | SECTION DWGLIST - SI Template Page 3 
