requirement_object_id,object_type,object_text,mandatory_flag,source_requirement_id,notice_id,opportunity_title,source_file,source_category,source_confidence,object_confidence
ROBJ-000099,experience_requirement,past performance and price are also important to the overall contract award decision. part 13 | part 12 | Part 9 | Factor 1 | Factor 2 -,unknown,REQ-000145,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,dc7183e7aab342788a9dff786e444f8a_5.bin,evaluation,0.8,0.65
ROBJ-000100,experience_requirement,Past Performance part 13 | part 12 | Part 9 | Factor 1 | Factor 2 - Past Performance | Factor 3,unknown,REQ-000149,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,dc7183e7aab342788a9dff786e444f8a_5.bin,evaluation,0.75,0.65
ROBJ-000101,evaluation_factor,"basis for award"", ""lpta"", ""best value""], ""proposal_instructions"": part 13 | part 12 | Part 9 | Factor 1 | Factor 2 - Past Performance |",unknown,REQ-000151,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,dc7183e7aab342788a9dff786e444f8a_5.bin,evaluation,0.85,0.75
ROBJ-000102,deliverable_requirement,"technical plan""], ""pricing_schedule"": part 13 | part 12 | Part 9 | Factor 1 | Factor 2 - Past Performance | Factor 3",unknown,REQ-000152,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,dc7183e7aab342788a9dff786e444f8a_5.bin,proposal_instruction,0.65,0.65
ROBJ-000103,pricing_requirement,"clin"", ""pricing""], ""past_performance"": part 13 | part 12 | Part 9 | Factor 1 | Factor 2 - Past Performance | Factor 3",unknown,REQ-000154,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,dc7183e7aab342788a9dff786e444f8a_5.bin,evaluation,0.75,0.65
ROBJ-000104,experience_requirement,"recent and relevant""]} part 13 | part 12 | Part 9 | Factor 1 | Factor 2 - Past Performance | Factor 3",unknown,REQ-000156,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,dc7183e7aab342788a9dff786e444f8a_5.bin,evaluation,0.75,0.65
ROBJ-000105,experience_requirement,"past performance"", ""references"", ""recent and relevant""]} part 13 | part 12 | Part 9 | Factor 1 | Factor 2 - Past Performance | Factor 3",unknown,REQ-000156,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,dc7183e7aab342788a9dff786e444f8a_5.bin,evaluation,0.75,0.65
ROBJ-000106,procurement_form_or_artifact,AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT 2. section headings | section hour availability to respond to and 5.11 and applicable sections,unknown,REQ-000158,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,dc7183e7aab342788a9dff786e444f8a_6.bin,amendment,0.7,0.65
ROBJ-000107,procurement_form_or_artifact,AMENDMENT OF SOLICITATION NUMBER 9B. section headings | section hour availability to respond to and 5.11 and applicable sections of perform unsch,unknown,REQ-000161,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,dc7183e7aab342788a9dff786e444f8a_6.bin,amendment,0.65,0.65
ROBJ-000108,pricing_requirement,"clin""], ""certifications"": section headings | section hour availability to respond to and 5.11 and applicable sections of per",unknown,REQ-000170,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,dc7183e7aab342788a9dff786e444f8a_6.bin,certification,0.65,0.65
ROBJ-000109,procurement_form_or_artifact,"amendment of solicitation"", ""modification of contract"", ""sf 30""], ""forms"": section headings | section hour availability to respond to and 5.11 an",unknown,REQ-000172,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,dc7183e7aab342788a9dff786e444f8a_6.bin,amendment,0.65,0.65
ROBJ-000110,evaluation_factor,PRICE,unknown,REQ-000173,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,b9d0ecdbad264ff4a301649e05fdf09f_2.bin,evaluation,0.8,0.55
ROBJ-000111,procurement_form_or_artifact,EXHIBIT A | Attachment 2. 0002 DATA REQUIREMENTS 1 EA ___NSP____ ___NSP_____ A001 EXHIBIT B | EXHIBIT A | EXHIBIT B,unknown,REQ-000173,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,b9d0ecdbad264ff4a301649e05fdf09f_2.bin,evaluation,0.8,0.65
ROBJ-000112,procurement_form_or_artifact,Attachment 1. 0002 DATA REQUIREMENTS 1 EA ___NSP____ ___NSP_____ A001 EXHIBIT A | Attachment 2. 0002 DATA REQUIREMENTS 1 EA ___NSP__,unknown,REQ-000173,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,b9d0ecdbad264ff4a301649e05fdf09f_2.bin,evaluation,0.8,0.65
ROBJ-000113,pricing_requirement,"unit price"", ""total price"", ""pricing""], ""certifications"": Attachment 1. 0002 DATA REQUIREMENTS 1 EA ___NSP____ ___NSP_____ A001 EX",unknown,REQ-000179,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,b9d0ecdbad264ff4a301649e05fdf09f_2.bin,certification,0.75,0.65
ROBJ-000114,certification_requirement,"certificate of compliance"", ""nist""], ""security"": Attachment 1. 0002 DATA REQUIREMENTS 1 EA ___NSP____ ___NSP_____ A001 EXHIBI",unknown,REQ-000182,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,b9d0ecdbad264ff4a301649e05fdf09f_2.bin,certification,0.65,0.75
ROBJ-000115,clearance_requirement,"secret"", ""classified"", ""cui""]} Attachment 1. 0002 DATA REQUIREMENTS 1 EA ___NSP____ __",unknown,REQ-000183,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,b9d0ecdbad264ff4a301649e05fdf09f_2.bin,security,0.65,0.75
ROBJ-000116,clearance_requirement,"cui""]} Attachment 1. 0002 DATA REQUIREMENTS 1 EA ___NSP____ ___NSP_____ A001 EXHIBI",unknown,REQ-000183,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,b9d0ecdbad264ff4a301649e05fdf09f_2.bin,security,0.65,0.75
ROBJ-000117,certification_requirement,CERTIFICATE OF COMPLIANCE COMPLIANCE 4. SECTION C. 2 CODE 245 7.DD 250 REQ 9.DIST 10.FREQUENCY 12.DATE OF 1st 14.DISTRIBUTION,unknown,REQ-000184,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,b9d0ecdbad264ff4a301649e05fdf09f_3.bin,certification,0.65,0.75
ROBJ-000118,procurement_form_or_artifact,EXHIBIT C.CATEGORY 0001 A TDP TM ______ OTHER______ D.SYSTEM,unknown,REQ-000184,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,b9d0ecdbad264ff4a301649e05fdf09f_3.bin,certification,0.65,0.65
ROBJ-000119,certification_requirement,CHEMICAL & MECHANICAL CERTIFICATION A002 CERTIFICATION DATA / REPORT 4.AUTHORITY 5.CONTRACT REFERENCE 6. SECTION C. 2 CODE 245 7.DD 250,unknown,REQ-000185,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,b9d0ecdbad264ff4a301649e05fdf09f_3.bin,certification,0.7,0.75
ROBJ-000120,procurement_form_or_artifact,"EXHIBIT C.CATEGORY 0001 A TDP TM ______ OTHER______ D.SYSTEM {""certifications"": SECTION C. 2 CODE 245 7.DD 250 REQ 9.DIST 10.FREQ",unknown,REQ-000186,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,b9d0ecdbad264ff4a301649e05fdf09f_3.bin,certification,0.65,0.65
ROBJ-000121,certification_requirement,"certificate of compliance""]} SECTION C. 2 CODE 245 7.DD 250 REQ 9.DIST 10.FREQUENCY 12.DATE OF 1st 14.DISTRIBUTION STA | SECT",unknown,REQ-000187,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,b9d0ecdbad264ff4a301649e05fdf09f_3.bin,certification,0.65,0.75
ROBJ-000122,certification_requirement,CERTIFICATE OF COMPLIANCE COMPLIANCE 4. SECTION C. 2 CODE 245 7.DD 250 REQ 9.DIST 10.FREQUENCY 12.DATE OF 1st 14.DISTRIBUTION,unknown,REQ-000188,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,b9d0ecdbad264ff4a301649e05fdf09f_5.bin,certification,0.65,0.75
ROBJ-000123,procurement_form_or_artifact,EXHIBIT C.CATEGORY 0002 B TDP TM ______ OTHER______ D.SYSTEM,unknown,REQ-000188,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,b9d0ecdbad264ff4a301649e05fdf09f_5.bin,certification,0.65,0.65
ROBJ-000124,certification_requirement,CHEMICAL & MECHANICAL CERTIFICATION A002 CERTIFICATION DATA / REPORT 4.AUTHORITY 5.CONTRACT REFERENCE 6. SECTION C. 2 CODE 245 7.DD 250,unknown,REQ-000189,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,b9d0ecdbad264ff4a301649e05fdf09f_5.bin,certification,0.7,0.75
ROBJ-000125,procurement_form_or_artifact,"EXHIBIT C.CATEGORY 0002 B TDP TM ______ OTHER______ D.SYSTEM {""certifications"": SECTION C. 2 CODE 245 7.DD 250 REQ 9.DIST 10.FREQ",unknown,REQ-000190,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,b9d0ecdbad264ff4a301649e05fdf09f_5.bin,certification,0.65,0.65
ROBJ-000126,certification_requirement,"certificate of compliance""]} SECTION C. 2 CODE 245 7.DD 250 REQ 9.DIST 10.FREQUENCY 12.DATE OF 1st 14.DISTRIBUTION STA | SECT",unknown,REQ-000191,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,b9d0ecdbad264ff4a301649e05fdf09f_5.bin,certification,0.65,0.75
ROBJ-000127,evaluation_factor,Price,unknown,REQ-000192,71ca1faee86e4a5e9cbbaf154af5bd47,7195--Solar Shades - B3 PACT,71ca1faee86e4a5e9cbbaf154af5bd47_1.bin,certification,0.7,0.55
ROBJ-000128,pricing_requirement,unit price and extended pric | Section B of the solicitation. No other formats will be accepted. | section 8 | section 4 | Section,unknown,REQ-000192,71ca1faee86e4a5e9cbbaf154af5bd47,7195--Solar Shades - B3 PACT,71ca1faee86e4a5e9cbbaf154af5bd47_1.bin,certification,0.7,0.65
ROBJ-000129,procurement_form_or_artifact,SF 1449 BLOCKS .............................................. | SECTION C - CONTRACT CLAUSES ..................................,unknown,REQ-000192,71ca1faee86e4a5e9cbbaf154af5bd47,7195--Solar Shades - B3 PACT,71ca1faee86e4a5e9cbbaf154af5bd47_1.bin,certification,0.7,0.65
ROBJ-000130,procurement_form_or_artifact,SF 1449 BLOCKS B.1 CONTRACT ADMINISTRATION DATA 1. Contract A | SECTION C - CONTRACT CLAUSES C.1 52.252-2 CLAUSES INCORPORATED,unknown,REQ-000192,71ca1faee86e4a5e9cbbaf154af5bd47,7195--Solar Shades - B3 PACT,71ca1faee86e4a5e9cbbaf154af5bd47_1.bin,certification,0.7,0.65
ROBJ-000131,procurement_form_or_artifact,SF 1449. The quote shall include a signed copy of the SF 1449 and an acknowledg | Section II Price. Quoters must also provide p,yes,REQ-000192,71ca1faee86e4a5e9cbbaf154af5bd47,7195--Solar Shades - B3 PACT,71ca1faee86e4a5e9cbbaf154af5bd47_1.bin,certification,0.7,0.8
ROBJ-000132,procurement_form_or_artifact,SF 1449 BLOCKS B.1 CONTRACT ADMINISTRATION DATA 1. Section E. POC | SECTION A .................................................,unknown,REQ-000193,71ca1faee86e4a5e9cbbaf154af5bd47,7195--Solar Shades - B3 PACT,71ca1faee86e4a5e9cbbaf154af5bd47_1.bin,certification,0.65,0.65
ROBJ-000133,pricing_requirement,unit price and extended pric Section E. POC | SECTION A ..........................................................................,unknown,REQ-000195,71ca1faee86e4a5e9cbbaf154af5bd47,7195--Solar Shades - B3 PACT,71ca1faee86e4a5e9cbbaf154af5bd47_1.bin,evaluation,0.9,0.65
ROBJ-000134,evaluation_factor,best value,unknown,REQ-000198,71ca1faee86e4a5e9cbbaf154af5bd47,7195--Solar Shades - B3 PACT,71ca1faee86e4a5e9cbbaf154af5bd47_1.bin,evaluation,0.75,0.55
ROBJ-000135,pricing_requirement,"unit price"", ""clin"", ""pricing""], ""past_performance"": Section E. POC | SECTION A ..................................................",unknown,REQ-000201,71ca1faee86e4a5e9cbbaf154af5bd47,7195--Solar Shades - B3 PACT,71ca1faee86e4a5e9cbbaf154af5bd47_1.bin,evaluation,0.75,0.65
ROBJ-000136,pricing_requirement,"clin"", ""pricing""], ""past_performance"": Section E. POC | SECTION A ..........................................................",unknown,REQ-000201,71ca1faee86e4a5e9cbbaf154af5bd47,7195--Solar Shades - B3 PACT,71ca1faee86e4a5e9cbbaf154af5bd47_1.bin,evaluation,0.75,0.65
ROBJ-000137,staffing_requirement,"qualifications""], ""certifications"": Section E. POC | SECTION A .......................................................................",unknown,REQ-000205,71ca1faee86e4a5e9cbbaf154af5bd47,7195--Solar Shades - B3 PACT,71ca1faee86e4a5e9cbbaf154af5bd47_1.bin,certification,0.65,0.65
ROBJ-000138,clearance_requirement,"top secret"", ""classified"", ""background check""], ""forms"": Section E. POC | SECTION A ......",unknown,REQ-000208,71ca1faee86e4a5e9cbbaf154af5bd47,7195--Solar Shades - B3 PACT,71ca1faee86e4a5e9cbbaf154af5bd47_1.bin,security,0.7,0.75
ROBJ-000139,clearance_requirement,"secret"", ""top secret"", ""classified"", ""background check""], ""forms"": Section E. POC | SE",unknown,REQ-000208,71ca1faee86e4a5e9cbbaf154af5bd47,7195--Solar Shades - B3 PACT,71ca1faee86e4a5e9cbbaf154af5bd47_1.bin,security,0.7,0.75
ROBJ-000140,procurement_form_or_artifact,"sf 1449"", ""representations and certifications""], ""drawings"": Section E. POC | SECTION A .......................................",unknown,REQ-000209,71ca1faee86e4a5e9cbbaf154af5bd47,7195--Solar Shades - B3 PACT,71ca1faee86e4a5e9cbbaf154af5bd47_1.bin,certification,0.7,0.65
ROBJ-000141,procurement_form_or_artifact,"drawings"": Section E. POC | SECTION A ............................................................................... | SECTION",unknown,REQ-000209,71ca1faee86e4a5e9cbbaf154af5bd47,7195--Solar Shades - B3 PACT,71ca1faee86e4a5e9cbbaf154af5bd47_1.bin,certification,0.7,0.65
ROBJ-000142,evaluation_factor,price,unknown,REQ-000210,6934753cfbdf45f1b93928b67e93355a,Non-Research Long-Term Care facility needed for the enrichment and socialization of Non-Human Primate colony,6934753cfbdf45f1b93928b67e93355a_1.bin,evaluation,0.8,0.55
ROBJ-000143,evaluation_factor,"evaluation factors"", ""basis for award"", ""best value""], ""proposal_instructions"": SECTION 1 | SECTION 2 | SECTION 3 | SECTION 4 | SECTION 5",unknown,REQ-000212,6934753cfbdf45f1b93928b67e93355a,Non-Research Long-Term Care facility needed for the enrichment and socialization of Non-Human Primate colony,6934753cfbdf45f1b93928b67e93355a_1.bin,evaluation,0.85,0.75
ROBJ-000144,evaluation_factor,"basis for award"", ""best value""], ""proposal_instructions"": SECTION 1 | SECTION 2 | SECTION 3 | SECTION 4 | SECTION 5 | SECTION 6 | SECTI",unknown,REQ-000212,6934753cfbdf45f1b93928b67e93355a,Non-Research Long-Term Care facility needed for the enrichment and socialization of Non-Human Primate colony,6934753cfbdf45f1b93928b67e93355a_1.bin,evaluation,0.85,0.75
ROBJ-000145,evaluation_factor,best value,unknown,REQ-000212,6934753cfbdf45f1b93928b67e93355a,Non-Research Long-Term Care facility needed for the enrichment and socialization of Non-Human Primate colony,6934753cfbdf45f1b93928b67e93355a_1.bin,evaluation,0.85,0.55
ROBJ-000146,pricing_requirement,"unit price"", ""total price"", ""clin"", ""pricing""], ""past_performance"": SECTION 1 | SECTION 2 | SECTION 3 | SECTION 4 | SECTION 5 | SE",unknown,REQ-000215,6934753cfbdf45f1b93928b67e93355a,Non-Research Long-Term Care facility needed for the enrichment and socialization of Non-Human Primate colony,6934753cfbdf45f1b93928b67e93355a_1.bin,evaluation,0.75,0.65
ROBJ-000147,pricing_requirement,"clin"", ""pricing""], ""past_performance"": SECTION 1 | SECTION 2 | SECTION 3 | SECTION 4 | SECTION 5 | SECTION 6 | SECTION 7 | S",unknown,REQ-000215,6934753cfbdf45f1b93928b67e93355a,Non-Research Long-Term Care facility needed for the enrichment and socialization of Non-Human Primate colony,6934753cfbdf45f1b93928b67e93355a_1.bin,evaluation,0.75,0.65
ROBJ-000148,evaluation_factor,past performance,unknown,REQ-000217,6934753cfbdf45f1b93928b67e93355a,Non-Research Long-Term Care facility needed for the enrichment and socialization of Non-Human Primate colony,6934753cfbdf45f1b93928b67e93355a_1.bin,evaluation,0.75,0.55
ROBJ-000149,experience_requirement,"past performance"", ""similar experience""], ""staffing"": SECTION 1 | SECTION 2 | SECTION 3 | SECTION 4 | SECTION 5 | SECTION 6 | SECTION 7",unknown,REQ-000217,6934753cfbdf45f1b93928b67e93355a,Non-Research Long-Term Care facility needed for the enrichment and socialization of Non-Human Primate colony,6934753cfbdf45f1b93928b67e93355a_1.bin,evaluation,0.75,0.65
ROBJ-000150,staffing_requirement,"key personnel"", ""staffing"", ""resume"", ""qualifications""], ""certifications"": SECTION 1 | SECTION 2 | SECTION 3 | SECTION 4 | SECTION 5",unknown,REQ-000220,6934753cfbdf45f1b93928b67e93355a,Non-Research Long-Term Care facility needed for the enrichment and socialization of Non-Human Primate colony,6934753cfbdf45f1b93928b67e93355a_1.bin,certification,0.65,0.65
