discovery_id,candidate_pattern,frequency,status,created_at
SD-000462,blvd suite,1,review,2026-06-27 13:28:41
SD-000463,suite 700,1,review,2026-06-27 13:28:41
SD-000464,700 same,1,review,2026-06-27 13:28:41
SD-000465,office arlington,1,review,2026-06-27 13:28:41
SD-000466,arlington va,1,review,2026-06-27 13:28:41
SD-000467,va 22209,1,review,2026-06-27 13:28:41
SD-000468,22209 us,1,review,2026-06-27 13:28:41
SD-000469,us number,1,review,2026-06-27 13:28:41
SD-000470,number street,1,review,2026-06-27 13:28:41
SD-000471,street county,1,review,2026-06-27 13:28:41
SD-000472,county state,1,review,2026-06-27 13:28:41
SD-000473,state and,1,review,2026-06-27 13:28:41
SD-000474,by code sss,1,review,2026-06-27 13:28:41
SD-000475,code sss national,1,review,2026-06-27 13:28:41
SD-000476,sss national headquarters,1,review,2026-06-27 13:28:41
SD-000477,national headquarters nhq,1,review,2026-06-27 13:28:41
SD-000478,headquarters nhq selective,1,review,2026-06-27 13:28:41
SD-000479,nhq selective service,1,review,2026-06-27 13:28:41
SD-000480,service system 1501,1,review,2026-06-27 13:28:41
SD-000481,system 1501 wilson,1,review,2026-06-27 13:28:41
SD-000482,1501 wilson blvd,1,review,2026-06-27 13:28:41
SD-000483,wilson blvd suite,1,review,2026-06-27 13:28:41
SD-000484,blvd suite 700,1,review,2026-06-27 13:28:41
SD-000485,suite 700 same,1,review,2026-06-27 13:28:41
SD-000486,700 same as,1,review,2026-06-27 13:28:41
SD-000487,issuing office arlington,1,review,2026-06-27 13:28:41
SD-000488,office arlington va,1,review,2026-06-27 13:28:41
SD-000489,arlington va 22209,1,review,2026-06-27 13:28:41
SD-000490,va 22209 us,1,review,2026-06-27 13:28:41
SD-000491,22209 us number,1,review,2026-06-27 13:28:41
SD-000492,us number street,1,review,2026-06-27 13:28:41
SD-000493,number street county,1,review,2026-06-27 13:28:41
SD-000494,street county state,1,review,2026-06-27 13:28:41
SD-000495,county state and,1,review,2026-06-27 13:28:41
SD-000496,state and zip,1,review,2026-06-27 13:28:41
SD-000497,and zip code,1,review,2026-06-27 13:28:41
SD-000498,zip code x,1,review,2026-06-27 13:28:41
SD-000499,code x 8,1,review,2026-06-27 13:28:41
SD-000500,administered by code sss,1,review,2026-06-27 13:28:41
SD-000501,by code sss national,1,review,2026-06-27 13:28:41
SD-000502,code sss national headquarters,1,review,2026-06-27 13:28:41
SD-000503,sss national headquarters nhq,1,review,2026-06-27 13:28:41
SD-000504,national headquarters nhq selective,1,review,2026-06-27 13:28:41
SD-000505,headquarters nhq selective service,1,review,2026-06-27 13:28:41
SD-000506,nhq selective service system,1,review,2026-06-27 13:28:41
SD-000507,selective service system 1501,1,review,2026-06-27 13:28:41
SD-000508,service system 1501 wilson,1,review,2026-06-27 13:28:41
SD-000509,system 1501 wilson blvd,1,review,2026-06-27 13:28:41
SD-000510,1501 wilson blvd suite,1,review,2026-06-27 13:28:41
SD-000511,wilson blvd suite 700,1,review,2026-06-27 13:28:41
SD-000512,blvd suite 700 same,1,review,2026-06-27 13:28:41
SD-000513,suite 700 same as,1,review,2026-06-27 13:28:41
SD-000514,700 same as issuing,1,review,2026-06-27 13:28:41
SD-000515,as issuing office arlington,1,review,2026-06-27 13:28:41
SD-000516,issuing office arlington va,1,review,2026-06-27 13:28:41
SD-000517,office arlington va 22209,1,review,2026-06-27 13:28:41
SD-000518,arlington va 22209 us,1,review,2026-06-27 13:28:41
SD-000519,va 22209 us number,1,review,2026-06-27 13:28:41
SD-000520,22209 us number street,1,review,2026-06-27 13:28:41
SD-000521,us number street county,1,review,2026-06-27 13:28:41
SD-000522,number street county state,1,review,2026-06-27 13:28:41
SD-000523,street county state and,1,review,2026-06-27 13:28:41
SD-000524,county state and zip,1,review,2026-06-27 13:28:41
SD-000525,state and zip code,1,review,2026-06-27 13:28:41
SD-000526,and zip code x,1,review,2026-06-27 13:28:41
SD-000527,zip code x 8,1,review,2026-06-27 13:28:41
SD-000528,90mc0026r0004 181,1,review,2026-06-27 13:28:41
SD-000529,see item,1,review,2026-06-27 13:28:41
SD-000530,number 90mc0026r0004 181,1,review,2026-06-27 13:28:41
SD-000531,90mc0026r0004 181 see,1,review,2026-06-27 13:28:41
SD-000532,181 see item,1,review,2026-06-27 13:28:41
SD-000533,see item 11,1,review,2026-06-27 13:28:41
SD-000534,item 11 9b,1,review,2026-06-27 13:28:41
SD-000535,of solicitation number 90mc0026r0004,1,review,2026-06-27 13:28:41
SD-000536,solicitation number 90mc0026r0004 181,1,review,2026-06-27 13:28:41
SD-000537,number 90mc0026r0004 181 see,1,review,2026-06-27 13:28:41
SD-000538,90mc0026r0004 181 see item,1,review,2026-06-27 13:28:41
SD-000539,181 see item 11,1,review,2026-06-27 13:28:41
SD-000540,see item 11 9b,1,review,2026-06-27 13:28:41
SD-000541,solicitations 8,1,review,2026-06-27 13:28:41
SD-000542,of solicitations 8,1,review,2026-06-27 13:28:41
SD-000543,solicitations 8 the,1,review,2026-06-27 13:28:41
SD-000544,8 the above,1,review,2026-06-27 13:28:41
SD-000545,amendments of solicitations 8,1,review,2026-06-27 13:28:41
SD-000546,of solicitations 8 the,1,review,2026-06-27 13:28:41
SD-000547,solicitations 8 the above,1,review,2026-06-27 13:28:41
SD-000548,8 the above numbered,1,review,2026-06-27 13:28:41
SD-000549,offers must,1,review,2026-06-27 13:28:41
SD-000550,must acknowledge,1,review,2026-06-27 13:28:41
SD-000551,acknowledge receipt,1,review,2026-06-27 13:28:41
SD-000552,amendment prior,1,review,2026-06-27 13:28:41
SD-000553,prior to,1,review,2026-06-27 13:28:41
SD-000554,solicitation or,1,review,2026-06-27 13:28:41
SD-000555,as amended,1,review,2026-06-27 13:28:41
SD-000556,amended by,1,review,2026-06-27 13:28:41
SD-000557,following methods,1,review,2026-06-27 13:28:41
SD-000558,offers must acknowledge,1,review,2026-06-27 13:28:41
SD-000559,must acknowledge receipt,1,review,2026-06-27 13:28:41
SD-000560,acknowledge receipt of,1,review,2026-06-27 13:28:41
SD-000561,this amendment prior,1,review,2026-06-27 13:28:41
SD-000562,amendment prior to,1,review,2026-06-27 13:28:41
SD-000563,prior to the,1,review,2026-06-27 13:28:41
SD-000564,to the hour,1,review,2026-06-27 13:28:41
SD-000565,date specified in,1,review,2026-06-27 13:28:41
SD-000566,specified in the,1,review,2026-06-27 13:28:41
SD-000567,the solicitation or,1,review,2026-06-27 13:28:41
SD-000568,solicitation or as,1,review,2026-06-27 13:28:41
SD-000569,or as amended,1,review,2026-06-27 13:28:41
SD-000570,as amended by,1,review,2026-06-27 13:28:41
SD-000571,amended by one,1,review,2026-06-27 13:28:41
SD-000572,by one of,1,review,2026-06-27 13:28:41
SD-000573,one of the,1,review,2026-06-27 13:28:41
SD-000574,the following methods,1,review,2026-06-27 13:28:41
SD-000575,offers must acknowledge receipt,1,review,2026-06-27 13:28:41
SD-000576,must acknowledge receipt of,1,review,2026-06-27 13:28:41
SD-000577,acknowledge receipt of this,1,review,2026-06-27 13:28:41
SD-000578,of this amendment prior,1,review,2026-06-27 13:28:41
SD-000579,this amendment prior to,1,review,2026-06-27 13:28:41
SD-000580,amendment prior to the,1,review,2026-06-27 13:28:41
SD-000581,prior to the hour,1,review,2026-06-27 13:28:41
SD-000582,to the hour and,1,review,2026-06-27 13:28:41
SD-000583,and date specified in,1,review,2026-06-27 13:28:41
SD-000584,date specified in the,1,review,2026-06-27 13:28:41
SD-000585,specified in the solicitation,1,review,2026-06-27 13:28:41
SD-000586,in the solicitation or,1,review,2026-06-27 13:28:41
SD-000587,the solicitation or as,1,review,2026-06-27 13:28:41
SD-000588,solicitation or as amended,1,review,2026-06-27 13:28:41
SD-000589,or as amended by,1,review,2026-06-27 13:28:41
SD-000590,as amended by one,1,review,2026-06-27 13:28:41
SD-000591,amended by one of,1,review,2026-06-27 13:28:41
SD-000592,by one of the,1,review,2026-06-27 13:28:41
SD-000593,one of the following,1,review,2026-06-27 13:28:41
SD-000594,of the following methods,1,review,2026-06-27 13:28:41
SD-000595,by acknowledging,1,review,2026-06-27 13:28:41
SD-000596,acknowledging receipt,1,review,2026-06-27 13:28:41
SD-000597,amendment on,1,review,2026-06-27 13:28:41
SD-000598,each copy,1,review,2026-06-27 13:28:41
SD-000599,offer submitted,1,review,2026-06-27 13:28:41
SD-000600,b by acknowledging,1,review,2026-06-27 13:28:41
SD-000601,by acknowledging receipt,1,review,2026-06-27 13:28:41
SD-000602,acknowledging receipt of,1,review,2026-06-27 13:28:41
SD-000603,this amendment on,1,review,2026-06-27 13:28:41
SD-000604,amendment on each,1,review,2026-06-27 13:28:41
SD-000605,on each copy,1,review,2026-06-27 13:28:41
SD-000606,each copy of,1,review,2026-06-27 13:28:41
SD-000607,of the offer,1,review,2026-06-27 13:28:41
SD-000608,the offer submitted,1,review,2026-06-27 13:28:41
SD-000609,b by acknowledging receipt,1,review,2026-06-27 13:28:41
SD-000610,by acknowledging receipt of,1,review,2026-06-27 13:28:41
SD-000611,acknowledging receipt of this,1,review,2026-06-27 13:28:41
SD-000612,of this amendment on,1,review,2026-06-27 13:28:41
SD-000613,this amendment on each,1,review,2026-06-27 13:28:41
SD-000614,amendment on each copy,1,review,2026-06-27 13:28:41
SD-000615,on each copy of,1,review,2026-06-27 13:28:41
SD-000616,each copy of the,1,review,2026-06-27 13:28:41
SD-000617,copy of the offer,1,review,2026-06-27 13:28:41
SD-000618,of the offer submitted,1,review,2026-06-27 13:28:41
SD-000619,and amendment,1,review,2026-06-27 13:28:41
SD-000620,amendment numbers,1,review,2026-06-27 13:28:41
SD-000621,solicitation and amendment,1,review,2026-06-27 13:28:41
SD-000622,and amendment numbers,1,review,2026-06-27 13:28:41
SD-000623,the solicitation and amendment,1,review,2026-06-27 13:28:41
SD-000624,solicitation and amendment numbers,1,review,2026-06-27 13:28:41
SD-000625,are currently,1,review,2026-06-27 13:28:41
SD-000626,currently in,1,review,2026-06-27 13:28:41
SD-000627,the process,1,review,2026-06-27 13:28:41
SD-000628,process of,1,review,2026-06-27 13:28:41
SD-000629,preparing our,1,review,2026-06-27 13:28:41
SD-000630,the selective,1,review,2026-06-27 13:28:41
SD-000631,modernization requirement,1,review,2026-06-27 13:28:41
SD-000632,requirement solicitation,1,review,2026-06-27 13:28:41
SD-000633,we are currently,1,review,2026-06-27 13:28:41
SD-000634,are currently in,1,review,2026-06-27 13:28:41
SD-000635,currently in the,1,review,2026-06-27 13:28:41
SD-000636,in the process,1,review,2026-06-27 13:28:41
SD-000637,the process of,1,review,2026-06-27 13:28:41
SD-000638,process of preparing,1,review,2026-06-27 13:28:41
SD-000639,of preparing our,1,review,2026-06-27 13:28:41
SD-000640,preparing our proposal,1,review,2026-06-27 13:28:41
SD-000641,our proposal for,1,review,2026-06-27 13:28:41
SD-000642,for the selective,1,review,2026-06-27 13:28:41
SD-000643,the selective service,1,review,2026-06-27 13:28:41
SD-000644,website modernization requirement,1,review,2026-06-27 13:28:41
SD-000645,modernization requirement solicitation,1,review,2026-06-27 13:28:41
SD-000646,requirement solicitation number,1,review,2026-06-27 13:28:41
SD-000647,we are currently in,1,review,2026-06-27 13:28:41
SD-000648,are currently in the,1,review,2026-06-27 13:28:41
SD-000649,currently in the process,1,review,2026-06-27 13:28:41
SD-000650,in the process of,1,review,2026-06-27 13:28:41
SD-000651,the process of preparing,1,review,2026-06-27 13:28:41
SD-000652,process of preparing our,1,review,2026-06-27 13:28:41
SD-000653,of preparing our proposal,1,review,2026-06-27 13:28:41
SD-000654,preparing our proposal for,1,review,2026-06-27 13:28:41
SD-000655,our proposal for the,1,review,2026-06-27 13:28:41
SD-000656,proposal for the selective,1,review,2026-06-27 13:28:41
SD-000657,for the selective service,1,review,2026-06-27 13:28:41
SD-000658,the selective service system,1,review,2026-06-27 13:28:41
SD-000659,system website modernization requirement,1,review,2026-06-27 13:28:41
SD-000660,website modernization requirement solicitation,1,review,2026-06-27 13:28:41
SD-000661,modernization requirement solicitation number,1,review,2026-06-27 13:28:41
SD-000662,requirement solicitation number 90mc0026r0004,1,review,2026-06-27 13:28:41
SD-000663,proposal we,1,review,2026-06-27 13:28:41
SD-000664,have listed,1,review,2026-06-27 13:28:41
SD-000665,listed you,1,review,2026-06-27 13:28:41
SD-000666,reference on,1,review,2026-06-27 13:28:41
SD-000667,our performance,1,review,2026-06-27 13:28:41
SD-000668,this type,1,review,2026-06-27 13:28:41
SD-000669,service with,1,review,2026-06-27 13:28:41
SD-000670,your agency,1,review,2026-06-27 13:28:41
SD-000671,agency under,1,review,2026-06-27 13:28:41
SD-000672,the previous,1,review,2026-06-27 13:28:41
SD-000673,previous current,1,review,2026-06-27 13:28:41
SD-000674,current contract,1,review,2026-06-27 13:28:41
SD-000675,contract listed,1,review,2026-06-27 13:28:41
SD-000676,part of our,1,review,2026-06-27 13:28:41
SD-000677,of our proposal,1,review,2026-06-27 13:28:41
SD-000678,our proposal we,1,review,2026-06-27 13:28:41
SD-000679,proposal we have,1,review,2026-06-27 13:28:41
SD-000680,we have listed,1,review,2026-06-27 13:28:41
SD-000681,have listed you,1,review,2026-06-27 13:28:41
SD-000682,listed you as,1,review,2026-06-27 13:28:41
SD-000683,you as a,1,review,2026-06-27 13:28:41
SD-000684,as a reference,1,review,2026-06-27 13:28:41
SD-000685,a reference on,1,review,2026-06-27 13:28:41
SD-000686,reference on our,1,review,2026-06-27 13:28:41
SD-000687,on our performance,1,review,2026-06-27 13:28:41
SD-000688,our performance for,1,review,2026-06-27 13:28:41
SD-000689,for this type,1,review,2026-06-27 13:28:41
SD-000690,this type of,1,review,2026-06-27 13:28:41
SD-000691,type of service,1,review,2026-06-27 13:28:41
SD-000692,of service with,1,review,2026-06-27 13:28:41
SD-000693,service with your,1,review,2026-06-27 13:28:41
SD-000694,with your agency,1,review,2026-06-27 13:28:41
SD-000695,your agency under,1,review,2026-06-27 13:28:41
SD-000696,agency under the,1,review,2026-06-27 13:28:41
SD-000697,under the previous,1,review,2026-06-27 13:28:41
SD-000698,the previous current,1,review,2026-06-27 13:28:41
SD-000699,previous current contract,1,review,2026-06-27 13:28:41
SD-000700,current contract listed,1,review,2026-06-27 13:28:41
SD-000701,contract listed below,1,review,2026-06-27 13:28:41
SD-000702,as part of our,1,review,2026-06-27 13:28:41
SD-000703,part of our proposal,1,review,2026-06-27 13:28:41
SD-000704,of our proposal we,1,review,2026-06-27 13:28:41
SD-000705,our proposal we have,1,review,2026-06-27 13:28:41
SD-000706,proposal we have listed,1,review,2026-06-27 13:28:41
SD-000707,we have listed you,1,review,2026-06-27 13:28:41
SD-000708,have listed you as,1,review,2026-06-27 13:28:41
SD-000709,listed you as a,1,review,2026-06-27 13:28:41
SD-000710,you as a reference,1,review,2026-06-27 13:28:41
SD-000711,as a reference on,1,review,2026-06-27 13:28:41
SD-000712,a reference on our,1,review,2026-06-27 13:28:41
SD-000713,reference on our performance,1,review,2026-06-27 13:28:41
SD-000714,on our performance for,1,review,2026-06-27 13:28:41
SD-000715,our performance for this,1,review,2026-06-27 13:28:41
SD-000716,performance for this type,1,review,2026-06-27 13:28:41
SD-000717,for this type of,1,review,2026-06-27 13:28:41
SD-000718,this type of service,1,review,2026-06-27 13:28:41
SD-000719,type of service with,1,review,2026-06-27 13:28:41
SD-000720,of service with your,1,review,2026-06-27 13:28:41
SD-000721,service with your agency,1,review,2026-06-27 13:28:41
SD-000722,with your agency under,1,review,2026-06-27 13:28:41
SD-000723,your agency under the,1,review,2026-06-27 13:28:41
SD-000724,agency under the previous,1,review,2026-06-27 13:28:41
SD-000725,under the previous current,1,review,2026-06-27 13:28:41
SD-000726,the previous current contract,1,review,2026-06-27 13:28:41
SD-000727,previous current contract listed,1,review,2026-06-27 13:28:41
SD-000728,current contract listed below,1,review,2026-06-27 13:28:41
SD-000729,questionnaire must,1,review,2026-06-27 13:28:41
SD-000730,submitted via,1,review,2026-06-27 13:28:41
SD-000731,email directly,1,review,2026-06-27 13:28:41
SD-000732,directly to,1,review,2026-06-27 13:28:41
SD-000733,officer and,1,review,2026-06-27 13:28:41
SD-000734,specialist from,1,review,2026-06-27 13:28:41
SD-000735,a corporate,1,review,2026-06-27 13:28:41
SD-000736,corporate email,1,review,2026-06-27 13:28:41
SD-000737,email account,1,review,2026-06-27 13:28:41
SD-000738,questionnaire must be,1,review,2026-06-27 13:28:41
SD-000739,be submitted via,1,review,2026-06-27 13:28:41
SD-000740,submitted via email,1,review,2026-06-27 13:28:41
SD-000741,via email directly,1,review,2026-06-27 13:28:41
SD-000742,email directly to,1,review,2026-06-27 13:28:41
SD-000743,directly to the,1,review,2026-06-27 13:28:41
SD-000744,contracting officer and,1,review,2026-06-27 13:28:41
SD-000745,officer and contract,1,review,2026-06-27 13:28:41
SD-000746,and contract specialist,1,review,2026-06-27 13:28:41
SD-000747,contract specialist from,1,review,2026-06-27 13:28:41
SD-000748,specialist from a,1,review,2026-06-27 13:28:41
SD-000749,from a corporate,1,review,2026-06-27 13:28:41
SD-000750,a corporate email,1,review,2026-06-27 13:28:41
SD-000751,corporate email account,1,review,2026-06-27 13:28:41
SD-000752,questionnaire must be submitted,1,review,2026-06-27 13:28:41
SD-000753,must be submitted via,1,review,2026-06-27 13:28:41
SD-000754,be submitted via email,1,review,2026-06-27 13:28:41
SD-000755,submitted via email directly,1,review,2026-06-27 13:28:41
SD-000756,via email directly to,1,review,2026-06-27 13:28:41
