issue_type,contract_number,supplier,value
zero_value,E60ZN-110001/003/ZN,Turtle Technologies,0.0
zero_value,E60ZN-110001/005/ZN,Tyurtle Technologies,0.0
zero_value,E60ZN-110001/006/ZN,Universalia Management Group,0.0
zero_value,E60ZN-110001/007/ZN,Leadership Group,0.0
zero_value,E60ZN-110001/008/ZN,Valcom Consulting Group,0.0
zero_value,E60ZN-110001/009/ZN,Veritaaq Technology House,0.0
zero_value,E60ZN-110001/010/ZN,Veralex Consulting Services,0.0
zero_value,E60ZN-110001/011/ZN,Workplace Institute,0.0
zero_value,E60ZN-110001/012/ZN,Tap Strategy And Hr Consulting,0.0
zero_value,E60ZN-110001/013/ZN,Wme Consulting Associates,0.0
zero_value,E60ZN-110001/014/ZN,Westmark Consulting,0.0
zero_value,E60ZN-110001/016/ZN,Camry Enterprises,0.0
zero_value,E60ZN-110001/017/ZN,Y2 Consulting Psychologists Psychologues Consultants Y2,0.0
zero_value,E60ZN-110001/015/ZN,Yoush,0.0
zero_value,E60ZN-110001/018/ZN,Mindwire Systems,0.0
zero_value,E60ZN-110001/020/ZN,Peter J Kindree Architect,0.0
zero_value,E60ZN-110001/021/ZN,Project Services International Psi,0.0
zero_value,E60ZN-110001/022/ZN,Project Services International Pbjrt Qlbscom And Plan Net In Joint Venture,0.0
zero_value,E60ZN-110001/023/ZN,Promaxis And Dama In Joint Venture,0.0
zero_value,E60ZN-110001/024/ZN,Promaxis Systems,0.0
zero_value,E60ZN-110001/025/ZN,Perfomance Management Network,0.0
zero_value,E60ZN-110001/026/ZN,Procom,0.0
zero_value,E60ZN-110001/027/ZN,Power Analysis,0.0
zero_value,E60ZN-110001/028/ZN,Alika Internet Technologies,0.0
zero_value,E60ZN-110001/029/ZN,Artemp Personnel Services,0.0
zero_value,E60ZN-110001/030/ZN,Altis Human Resources Ottawa Excel Human Resources And Altis Human Resources In Joint Venture,0.0
zero_value,E60ZN-110001/031/ZN,Access Corporate Technologies,0.0
zero_value,E60ZN-110001/032/ZN,Acosys Consulting Services,0.0
zero_value,E60ZN-110001/033/ZN,A Hundred Answers,0.0
zero_value,E60ZN-110001/034/ZN,Andre Filion And Associes Andre Filion And Associates,0.0
zero_value,E60ZN-110001/035/ZN,Changeforward,0.0
zero_value,E60ZN-110001/037/ZN,Competency Group,0.0
zero_value,E60ZN-110001/036/ZN,Corporate Renaissance Group,0.0
zero_value,E60ZN-110001/038/ZN,C M S Human Resources Consultants,0.0
zero_value,E60ZN-110001/039/ZN,Collective Staffing And Writing Services,0.0
zero_value,E60ZN-110001/040/ZN,Cpcs Transcom,0.0
zero_value,E60ZN-110001/041/ZN,Cbre,0.0
zero_value,E60ZN-110001/042/ZN,Burntedge,0.0
zero_value,E60ZN-110001/043/ZN,Bernard Benoit Project Management,0.0
zero_value,E60ZN-110001/044/ZN,Bluelime,0.0
zero_value,E60ZN-110001/045/ZN,Bridgetown Consulting,0.0
zero_value,E60ZN-110001/046/ZN,Bernard Benoit Project Management In Joint Venture With Gestion Totale De Project Cal,0.0
zero_value,E60ZN-110001/047/ZN,Boeing Operations,0.0
zero_value,E60ZN-110001/048/ZN,Bell,0.0
zero_value,E60ZN-110001/049/ZN,Bronson Consulting Group,0.0
zero_value,E60ZN-110001/050/ZN,Bell Browne Molnar And Delicate Consulting,0.0
zero_value,E60ZN-110001/051/ZN,Bp And M Consulting,0.0
zero_value,E60ZN-110001/052/ZN,Bevertec Cst,0.0
zero_value,E60ZN-110001/053/ZN,Belham Pds,0.0
zero_value,E60ZN-110001/054/ZN,Cyrus Echo,0.0
zero_value,E60ZN-110001/056/ZN,Cistel Technology,0.0
zero_value,E60ZN-110001/055/ZN,Gestion Totale De Projet Cal,0.0
zero_value,E60ZN-110001/057/ZN,Conversart,0.0
zero_value,E60ZN-110001/058/ZN,Consultation Lucen Consulting,0.0
zero_value,E60ZN-110001/059/ZN,Christine Boehringer,0.0
zero_value,E60ZN-110001/060/ZN,Cdci Research,0.0
zero_value,E60ZN-110001/061/ZN,Coretracks,0.0
zero_value,E60ZN-110001/062/ZN,Carolyn Leahy,0.0
zero_value,E60ZN-110001/063/ZN,Contract Community Nisha Technologies In Joint Venture,0.0
zero_value,E60ZN-110001/064/ZN,Groupe Alithya,0.0
zero_value,E60ZN-110001/065/ZN,Callihoo Consulting Group,0.0
zero_value,E60ZN-110001/066/ZN,Confluence Consulting,0.0
zero_value,E60ZN-110001/067/ZN,Coradix Technology Consulting,0.0
zero_value,E60ZN-110001/068/ZN,Copem Consulting,0.0
zero_value,E60ZN-110001/069/ZN,Cima Senc,0.0
zero_value,E60ZN-110001/070/ZN,Dpra,0.0
zero_value,E60ZN-110001/071/ZN,Qmr Consulting And Professional Staffing,0.0
zero_value,E60ZN-110001/072/ZN,Quantum Management Services,0.0
zero_value,E60ZN-110001/073/ZN,Phirelight,0.0
zero_value,E60ZN-110001/074/ZN,Dbs International,0.0
zero_value,E60ZN-110001/075/ZN,6358977,0.0
zero_value,E60ZN-110001/076/ZN,3993469,0.0
zero_value,E60ZN-110001/077/ZN,Dynamic Personnel Consultants,0.0
zero_value,E60ZN-110001/078/ZN,Delta Partners,0.0
zero_value,E60ZN-110001/079/ZN,Getitexpert,0.0
zero_value,E60ZN-110001/080/ZN,Maxsys Staffing And Consulting,0.0
zero_value,E60ZN-110001/081/ZN,Environmental And Management Consultant,0.0
zero_value,E60ZN-110001/082/ZN,2060945 Ontario,0.0
zero_value,E60ZN-110001/083/ZN,Vector Research,0.0
zero_value,E60ZN-110001/084/ZN,Toppazzini And Lee Consulting,0.0
zero_value,E60ZN-110001/085/ZN,Services Conseils Ghislaine Labrecque,0.0
zero_value,E60ZN-110001/086/ZN,Sogemap,0.0
zero_value,E60ZN-110001/087/ZN,Science Metrix,0.0
zero_value,E60ZN-110001/088/ZN,Services De Consultation Serva,0.0
zero_value,E60ZN-110001/089/ZN,Evision Softsim Technologies In Joint Venture,0.0
zero_value,E60ZN-110001/090/ZN,Softsim Technologies,0.0
zero_value,E60ZN-110001/091/ZN,Sjm Consulting,0.0
zero_value,E60ZN-110001/092/ZN,Colliers Project Leaders,0.0
zero_value,E60ZN-110001/093/ZN,Mgis B D M K Consultants In Joint Venture,0.0
zero_value,E60ZN-110001/095/ZN,Turner And Townsend Cm2R,0.0
zero_value,E60ZN-110001/094/ZN,Strategic Review Group,0.0
zero_value,E60ZN-110001/096/ZN,Devon Group,0.0
zero_value,E60ZN-110001/097/ZN,Team Inround Tsps,0.0
zero_value,E60ZN-110001/098/ZN,Trm Technologies,0.0
zero_value,E60ZN-110001/099/ZN,Tdv Global,0.0
zero_value,E60ZN-110001/100/ZN,Intersol Group,0.0
zero_value,E60ZN-110001/101/ZN,G W Delorme Management,0.0
zero_value,E60ZN-110001/102/ZN,Gris Orange Consultant,0.0
zero_value,E60ZN-110001/103/ZN,Gordon Point Informatics,0.0
zero_value,E60ZN-110001/104/ZN,Teksystems,0.0
zero_value,E60ZN-110001/105/ZN,Tag Hr Associates Group Human Resources,0.0
zero_value,E60ZN-110001/106/ZN,Halifax Group,0.0
zero_value,E60ZN-110001/107/ZN,Halifax Group Transpolar,0.0
zero_value,E60ZN-110001/108/ZN,500 Staffing,0.0
zero_value,E60ZN-110001/109/ZN,Groupe Conseil Richelieu Cf,0.0
zero_value,E60ZN-110001/110/ZN,Competency Group And N2Nnet In Joint Venture,0.0
zero_value,E60ZN-110001/111/ZN,Tbp And Associates,0.0
zero_value,E60ZN-110001/112/ZN,Contract Community,0.0
zero_value,E60ZN-110001/113/ZN,Alithya Services Conseils,0.0
zero_value,E60ZN-110001/114/ZN,Samson And Associes,0.0
zero_value,E60ZN-110001/115/ZN,S I Systems,0.0
zero_value,E60ZN-110001/116/ZN,Snc Lavalin Profac,0.0
zero_value,E60ZN-110001/117/ZN,Systematix It Solutions Systematix Technologies De Linformation Les Services Conseils Systematix In Joint Venture,0.0
zero_value,E60ZN-110001/118/ZN,Kelly Sears Consulting Group,0.0
zero_value,E60ZN-110001/119/ZN,Srs,0.0
zero_value,E60ZN-110001/120/ZN,Montana Hr Services Montana Consulting Group Groupe Conseil Montana,0.0
zero_value,E60ZN-110001/121/ZN,Mwco,0.0
zero_value,E60ZN-110001/122/ZN,Team Modis,0.0
zero_value,E60ZN-110001/123/ZN,Quallium,0.0
zero_value,E60ZN-110001/124/ZN,Primexx Ventures Alejandra Carrillo Joint Venture,0.0
zero_value,E60ZN-110001/125/ZN,Quirc Qualitative Insights Research And Consulting,0.0
zero_value,E60ZN-110001/126/ZN,R A Malatest And Associates,0.0
zero_value,E60ZN-110001/127/ZN,Richard Labelle,0.0
zero_value,E60ZN-110001/128/ZN,Goss Gilroy,0.0
zero_value,E60ZN-110001/129/ZN,Mh Kaizer Consultants,0.0
zero_value,E60ZN-110001/130/ZN,Mackinnon Charlton Management Consultants,0.0
zero_value,E60ZN-110001/131/ZN,M Lemay Consulting,0.0
zero_value,E60ZN-110001/132/ZN,Modis,0.0
zero_value,E60ZN-110001/133/ZN,Maplesoft Group,0.0
zero_value,E60ZN-110001/134/ZN,Madeleine Duford,0.0
zero_value,E60ZN-110001/136/ZN,Mrsb Consulting Services,0.0
zero_value,E60ZN-110001/137/ZN,Michael Cuccione Consulting,0.0
zero_value,E60ZN-110001/138/ZN,Mco Business Group Chapman Facility Group Paul S Adler In Joint Venture,0.0
zero_value,E60ZN-110001/139/ZN,Evince Services,0.0
zero_value,E60ZN-110001/140/ZN,Fmc Professionals,0.0
zero_value,E60ZN-110001/141/ZN,Centre For Public Management,0.0
zero_value,E60ZN-110001/142/ZN,Night Hawk Technologies Bridgetown Consulting In Joint Venture,0.0
zero_value,E60ZN-110001/143/ZN,Novo Energy Group,0.0
zero_value,E60ZN-110001/144/ZN,Nortak Software,0.0
zero_value,E60ZN-110001/145/ZN,Sierra Systems Group,0.0
zero_value,E60ZN-110001/146/ZN,Program Evaluation And Beyond,0.0
zero_value,E60ZN-110001/147/ZN,Naly Management Consulting,0.0
zero_value,E60ZN-110001/148/ZN,Manpower,0.0
zero_value,E60ZN-110001/149/ZN,Mc Coach Informatics International,0.0
zero_value,E60ZN-110001/150/ZN,Multi Access Systems,0.0
zero_value,E60ZN-110001/151/ZN,Vrooman Group Management Consultants,0.0
zero_value,E60ZN-110001/152/ZN,Mgis,0.0
zero_value,E60ZN-110001/153/ZN,Nattiq,0.0
zero_value,E60ZN-110001/154/ZN,Nicholson Associates,0.0
zero_value,E60ZN-110001/155/ZN,Novometrix Research,0.0
zero_value,E60ZN-110001/156/ZN,Nautsa Mawt Resources Group,0.0
zero_value,E60ZN-110001/157/ZN,I4C Consulting,0.0
zero_value,E60ZN-110001/158/ZN,IBM CANADA,0.0
zero_value,E60ZN-110001/159/ZN,Ipsos Partnership,0.0
zero_value,E60ZN-110001/160/ZN,Groupe Conseil Interalia Senc Cooperative Danimation Et De Consultation Montreal In Joint Venture,0.0
zero_value,E60ZN-110001/161/ZN,Jones Lang Lasalle Real Estate Services,0.0
zero_value,E60ZN-110001/163/ZN,Johnston Research,0.0
zero_value,E60ZN-110001/162/ZN,Janique Simard Ouellette,0.0
zero_value,E60ZN-110001/164/ZN,J Coflin And Associates,0.0
zero_value,E60ZN-110001/165/ZN,Jua Management Consulting Services,0.0
zero_value,E60ZN-110001/166/ZN,Lumina It C B Z In Joint Venture,0.0
zero_value,E60ZN-110001/167/ZN,Lansdowne Technologies,0.0
zero_value,E60ZN-110001/168/ZN,Lannick Contract Solutions,0.0
zero_value,E60ZN-110001/169/ZN,Lotic Consulting,0.0
zero_value,E60ZN-110001/170/ZN,Lumina It,0.0
zero_value,E60ZN-110001/171/ZN,Leclair Infocom Crg Consulting In Joint Venture,0.0
zero_value,E60ZN-110001/172/ZN,Leacock Consulting,0.0
zero_value,E60ZN-110001/173/ZN,Tocc,0.0
zero_value,E60ZN-110001/174/ZN,Leveragetek,0.0
zero_value,E60ZN-110001/175/ZN,Ian Martin,0.0
zero_value,E60ZN-110001/176/ZN,Institute On Governance,0.0
zero_value,E60ZN-110001/177/ZN,Icegate Solutions,0.0
zero_value,E60ZN-110001/178/ZN,Infomagnetics Technologies,0.0
zero_value,E60ZN-110001/179/ZN,Intradelta Management Consultants International Imci Four Worlds Centre For Development Learning Francois Coupal Anne Bernard In Joint Venture,0.0
zero_value,E60ZN-110001/180/ZN,Interis Consulting,0.0
zero_value,E60ZN-110001/181/ZN,Intergage Consulting Group,0.0
zero_value,E60ZN-110001/182/ZN,Ibiska Telecom,0.0
zero_value,E60ZN-110001/183/ZN,Innovation Partners International,0.0
zero_value,E60ZN-110001/184/ZN,It Net Ottawa,0.0
zero_value,E60ZN-110001/185/ZN,Imtc,0.0
zero_value,E60ZN-110001/186/ZN,Joubert Management Consulting Services Services De Conseils En Gestion,0.0
zero_value,E60ZN-110001/187/ZN,H And K Consulting Services,0.0
zero_value,E60ZN-110001/188/ZN,Adga Group Consultants,0.0
zero_value,E60ZN-110001/189/ZN,Adirondack Information Management Aim Group In Joint Venture,0.0
zero_value,E60ZN-110001/190/ZN,Aps Antian Professional Services,0.0
zero_value,E60ZN-110001/191/ZN,Edge Training And Consulting,0.0
zero_value,E60ZN-110001/192/ZN,Ekos Research Associates,0.0
zero_value,E60ZN-110001/193/ZN,Ehi Technology Consulting,0.0
zero_value,E60ZN-110001/194/ZN,Esper Consulting,0.0
zero_value,E60ZN-110001/195/ZN,Excelhr And Or Excel Information Technology Resources Excelitr And Or Excel Human Resources,0.0
zero_value,E60ZN-110001/196/ZN,Dalian Enterprises And Coradix Technology Consulting In Joint Venture,0.0
zero_value,E60ZN-110001/197/ZN,DELOITTE,0.0
zero_value,E60ZN-110001/198/ZN,Doreen Wilson Consulting,0.0
zero_value,E60ZN-110001/199/ZN,Md A Consultants,0.0
zero_value,E60ZN-110001/200/ZN,Donna Cona,0.0
zero_value,E60ZN-110001/201/ZN,Diane Brousseau And Associates,0.0
zero_value,E60ZN-110001/202/ZN,Dare Hr,0.0
zero_value,E60ZN-110001/203/ZN,Epixus,0.0
zero_value,E60ZN-110001/204/ZN,Eagle Professional Resources,0.0
zero_value,E60ZN-110001/205/ZN,Ference And Consulting,0.0
zero_value,E60ZN-110001/206/ZN,Eastin Projects,0.0
zero_value,E60ZN-110001/207/ZN,Evaluation Personnel Selection International,0.0
zero_value,E60ZN-110001/208/ZN,Emerion,0.0
zero_value,E60ZN-110001/209/ZN,C B Z,0.0
zero_value,E60ZN-110001/210/ZN,CALIAN,0.0
zero_value,E60ZN-110001/211/ZN,Cathexis Consulting,0.0
zero_value,E60ZN-110001/212/ZN,Closereach Rowanwood Consulting In Joint Venture,0.0
zero_value,E60ZN-110001/213/ZN,Closereach,0.0
zero_value,E60ZN-110001/215/ZN,Conoscenti Technologies,0.0
zero_value,E60ZN-110001/216/ZN,Corporate Research Associates,0.0
zero_value,E60ZN-110001/217/ZN,Capra International,0.0
zero_value,E60ZN-110001/218/ZN,Colin Lindsay Development,0.0
zero_value,E60ZN-110001/219/ZN,Crg Consulting,0.0
zero_value,E60ZN-110001/220/ZN,Congruence Coach,0.0
zero_value,E60ZN-110001/221/ZN,C M,0.0
zero_value,E60ZN-110001/222/ZN,Decimal Technologies,0.0
zero_value,E60ZN-110001/223/ZN,Delsys Research Group,0.0
zero_value,E60ZN-110001/224/ZN,Fiscal Realities Economists,0.0
zero_value,E60ZN-110001/225/ZN,Fast Track Staffing,0.0
zero_value,E60ZN-110001/226/ZN,Foxred Consulting,0.0
zero_value,E60ZN-110001/227/ZN,Harry Cummings And Associates,0.0
zero_value,E60ZN-110001/228/ZN,Hrsg,0.0
zero_value,E60ZN-110001/229/ZN,Hdr Decision Economics,0.0
zero_value,E60ZN-110001/230/ZN,Hal,0.0
zero_value,E60ZN-110001/231/ZN,Hepworth Di Ciocco And Associates,0.0
zero_value,E60ZN-110001/232/ZN,Hay Group,0.0
zero_value,E60ZN-110001/233/ZN,Hackett Consulting,0.0
zero_value,E60ZN-110001/234/ZN,Hdp Group,0.0
zero_value,E60ZN-110001/235/ZN,Mason Clark Group,0.0
zero_value,E60ZN-110001/236/ZN,Gerald W Jodoin,0.0
zero_value,E60ZN-110001/237/ZN,Gpwg,0.0
zero_value,E60ZN-110001/238/ZN,Horan Human Resources,0.0
zero_value,E60ZN-110001/239/ZN,Hhrm Consultants,0.0
zero_value,E60ZN-110001/240/ZN,Longo And Associates,0.0
zero_value,E60ZN-110001/241/ZN,Lnw Consulting,0.0
zero_value,E60ZN-110001/242/ZN,Leodan Hr Consulting,0.0
zero_value,E60ZN-110001/243/ZN,Larus Technologies,0.0
zero_value,E60ZN-110001/244/ZN,Kelly Sears Consulting Group,0.0
zero_value,E60ZN-110001/245/ZN,Kpmg,0.0
zero_value,E60ZN-110001/246/ZN,Pra,0.0
zero_value,E60ZN-110001/247/ZN,Pyra Management Consulting Services,0.0
zero_value,E60ZN-110001/248/ZN,Plan Net,0.0
zero_value,E60ZN-110001/249/ZN,P G F Consultants,0.0
zero_value,E60ZN-110001/250/ZN,Proex,0.0
zero_value,E60ZN-110001/251/ZN,Performance Development Training,0.0
zero_value,E60ZN-110001/252/ZN,Portage Personnel,0.0
zero_value,E60ZN-110001/253/ZN,Ppi Consulting,0.0
zero_value,E60ZN-110001/254/ZN,Ogrady Consulting,0.0
zero_value,E60ZN-110001/255/ZN,Boyden Ottawa,0.0
zero_value,E60ZN-110001/256/ZN,Orbis Risk Consulting,0.0
zero_value,E60ZN-110001/257/ZN,Pleiad,0.0
zero_value,E60ZN-110001/258/ZN,Otus Strategic Financial Business Planning Group,0.0
zero_value,E60ZN-110001/259/ZN,Paquette Consulting,0.0
zero_value,E60ZN-110001/260/ZN,Peak Research,0.0
zero_value,E60ZN-110001/261/ZN,Provision It Resources,0.0
zero_value,E60ZN-110001/262/ZN,Pivotal Projects,0.0
zero_value,E60ZN-110001/263/ZN,Plante And Associes,0.0
zero_value,E60ZN-110001/264/ZN,Rainmakers Consulting Services,0.0
zero_value,E60ZN-110001/265/ZN,Setaside Solutions Aboriginal Joint Venture,0.0
zero_value,E60ZN-110001/266/ZN,Stratos,0.0
zero_value,E60ZN-110001/267/ZN,Stonewall Entreprises,0.0
zero_value,E60ZN-110001/268/ZN,Systemscope,0.0
zero_value,E60ZN-110001/269/ZN,Somos,0.0
zero_value,E60ZN-110001/270/ZN,Stiles Associates,0.0
zero_value,E60ZN-110001/272/ZN,Randstad Interim,0.0
zero_value,E60ZN-110001/273/ZN,Robert Half,0.0
zero_value,E60ZN-110001/274/ZN,Rfp Solutions,0.0
zero_value,E60ZN-110001/275/ZN,Robertson And,0.0
zero_value,E60ZN-110001/276/ZN,Right Management,0.0
zero_value,E60ZN-110001/277/ZN,Results Based Management Group,0.0
zero_value,E60ZN-110001/278/ZN,Raymond Chabot Grant Thornton Consulting,0.0
zero_value,E60ZN-110001/279/ZN,Reseau Circum Circum Network,0.0
zero_value,E60ZN-110001/280/ZN,Ambit Consulting,0.0
zero_value,E60ZN-110001/281/ZN,Abpower Consulting,0.0
zero_value,E60ZN-110001/282/ZN,Anet Solutions,0.0
zero_value,E60ZN-110001/283/ZN,Adrmtec,0.0
zero_value,E60ZN-110001/284/ZN,Azur Hr,0.0
zero_value,E60ZN-110001/285/ZN,Advisorontrack,0.0
zero_value,E60ZN-110001/286/ZN,Action Personnel Of Ottawa Hull,0.0
zero_value,E60ZN-110001/287/ZN,Amtek Engineering Services,0.0
zero_value,E60ZN-110001/289/ZN,4Plan Consulting,0.0
zero_value,E60ZN-110001/288/ZN,Auguste Solutions And Associates,0.0
zero_value,E60ZN-110001/290/ZN,Al Albert Butt Consulting,0.0
zero_value,E60ZN-110001/291/ZN,Alcea Technologies,0.0
zero_value,E60ZN-110001/292/ZN,Acf Associates,0.0
zero_value,E60ZN-110001/294/ZN,BGIS / BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,0.0
zero_value,E60ZN-110001/293/ZN,Adecco Employment Services Services De Placement Adecco,0.0
zero_value,E60ZN-110001/295/ZN,Adrm Technology Consulting Group And Randstad Interim Joint Venture,0.0
zero_value,E60ZN-110001/296/ZN,Altis Human Resources,0.0
zero_value,E60ZN-110001/297/ZN,Fmp Flaman Management Partners,0.0
zero_value,E60ZN-110001/298/ZN,Gestion Multi Risques International,0.0
zero_value,E60ZN-110001/300/ZN,Aem Human Resources Consulting,0.0
zero_value,E60ZN-110001/302/ZN,Gsi International Consulting Group,0.0
zero_value,E60ZT-16TSSO/001/ZT,Dynamic Personnel Consultants,0.0
zero_value,E60ZT-16TSSO/002/ZT,1092009 Ontario,0.0
zero_value,E60ZT-16TSSO/003/ZT,11Th Dimension Consulting,0.0
zero_value,E60ZT-16TSSO/004/ZT,Environmental And Management Consultant,0.0
zero_value,E60ZT-16TSSO/005/ZT,2261271 Ontario,0.0
zero_value,E60ZT-16TSSO/006/ZT,Cla Personnel,0.0
zero_value,E60ZT-16TSSO/007/ZT,Ideaconnect Marketing And Communications,0.0
zero_value,E60ZT-16TSSO/008/ZT,Setaside Solutions Aboriginal Joint Venture,0.0
zero_value,E60ZT-16TSSO/009/ZT,4Plan Consulting,0.0
zero_value,E60ZT-16TSSO/010/ZT,Gsi International Consulting Group,0.0
zero_value,E60ZT-16TSSO/011/ZT,Createch Group,0.0
zero_value,E60ZT-16TSSO/012/ZT,Tap Strategy And Hr Consulting,0.0
zero_value,E60ZT-16TSSO/013/ZT,Lro Staffing,0.0
zero_value,E60ZT-16TSSO/014/ZT,Grey Oak Consulting,0.0
zero_value,E60ZT-16TSSO/015/ZT,Magnus Associates,0.0
zero_value,E60ZT-16TSSO/016/ZT,A Hundred Answers,0.0
zero_value,E60ZT-16TSSO/017/ZT,Anet Solutions,0.0
zero_value,E60ZT-16TSSO/018/ZT,Access Corporate Technologies,0.0
zero_value,E60ZT-16TSSO/019/ZT,Acf Associates,0.0
zero_value,E60ZT-16TSSO/020/ZT,Acosys Consulting Services,0.0
zero_value,E60ZT-16TSSO/021/ZT,Action Personnel Of Ottawa Hull,0.0
zero_value,E60ZT-16TSSO/022/ZT,Adecco Employment Services Services De Placement Adecco,0.0
zero_value,E60ZT-16TSSO/023/ZT,Adga Group Consultants,0.0
zero_value,E60ZT-16TSSO/024/ZT,Adirondack Information Management Aim Group In Joint Venture,0.0
zero_value,E60ZT-16TSSO/025/ZT,Adrmtec,0.0
zero_value,E60ZT-16TSSO/026/ZT,Adrm Technology Consulting Group And Randstad Interim Joint Venture,0.0
zero_value,E60ZT-16TSSO/027/ZT,Advisorontrack,0.0
zero_value,E60ZT-16TSSO/028/ZT,Aecom,0.0
zero_value,E60ZT-16TSSO/029/ZT,Aem Human Resources Consulting,0.0
zero_value,E60ZT-16TSSO/030/ZT,Agriteam Consulting,0.0
zero_value,E60ZT-16TSSO/031/ZT,Alcea Technologies,0.0
zero_value,E60ZT-16TSSO/032/ZT,Altis Specialized Professional Resources And Or Altisspr And Or Altis Professional Recruitment,0.0
zero_value,E60ZT-16TSSO/033/ZT,Altis Human Resources Ottawa Excel Human Resources And Altis Human Resources In Joint Venture,0.0
zero_value,E60ZT-16TSSO/034/ZT,Altruistic Informatics Consulting,0.0
zero_value,E60ZT-16TSSO/035/ZT,Altus Group,0.0
zero_value,E60ZT-16TSSO/036/ZT,Amita,0.0
zero_value,E60ZT-16TSSO/037/ZT,Array Systems Computing,0.0
zero_value,E60ZT-16TSSO/038/ZT,Artemp Personnel Services,0.0
zero_value,E60ZT-16TSSO/039/ZT,Auguste Solutions And Associates,0.0
zero_value,E60ZT-16TSSO/040/ZT,Averna Technologies,0.0
zero_value,E60ZT-16TSSO/041/ZT,Azur Hr,0.0
zero_value,E60ZT-16TSSO/042/ZT,Bbg Management,0.0
zero_value,E60ZT-16TSSO/043/ZT,Bdo,0.0
zero_value,E60ZT-16TSSO/044/ZT,Belham Pds,0.0
zero_value,E60ZT-16TSSO/045/ZT,Bevertec Cst,0.0
zero_value,E60ZT-16TSSO/046/ZT,Beyond Technologies Consulting,0.0
zero_value,E60ZT-16TSSO/047/ZT,Boeing Operations,0.0
zero_value,E60ZT-16TSSO/048/ZT,Bp And M Consulting,0.0
zero_value,E60ZT-16TSSO/049/ZT,Breckenhill,0.0
zero_value,E60ZT-16TSSO/050/ZT,Bridgetown Consulting,0.0
zero_value,E60ZT-16TSSO/051/ZT,Burntedge,0.0
zero_value,E60ZT-16TSSO/052/ZT,C M S Human Resources Consultants,0.0
zero_value,E60ZT-16TSSO/053/ZT,C B Z,0.0
zero_value,E60ZT-16TSSO/054/ZT,Cache Consulting,0.0
zero_value,E60ZT-16TSSO/055/ZT,CALIAN,0.0
zero_value,E60ZT-16TSSO/056/ZT,Canadian And International Project Management Shanoma Technology In Joint Venture,0.0
zero_value,E60ZT-16TSSO/057/ZT,Carolyn Leahy,0.0
zero_value,E60ZT-16TSSO/058/ZT,Cathexis Consulting,0.0
zero_value,E60ZT-16TSSO/059/ZT,Cbcl,0.0
zero_value,E60ZT-16TSSO/060/ZT,Cbre,0.0
zero_value,E60ZT-16TSSO/061/ZT,Cgi Information Systems And Management Consultants,0.0
zero_value,E60ZT-16TSSO/062/ZT,Cheminfo Services,0.0
zero_value,E60ZT-16TSSO/063/ZT,Cima Senc,0.0
zero_value,E60ZT-16TSSO/064/ZT,Cistech,0.0
zero_value,E60ZT-16TSSO/065/ZT,Cistel Technology,0.0
zero_value,E60ZT-16TSSO/066/ZT,Canadian Leaders In International Consulting Clic,0.0
zero_value,E60ZT-16TSSO/067/ZT,Closereach,0.0
zero_value,E60ZT-16TSSO/068/ZT,C M,0.0
zero_value,E60ZT-16TSSO/069/ZT,Cocentric Solutions,0.0
zero_value,E60ZT-16TSSO/070/ZT,Collective Staffing And Writing Services,0.0
zero_value,E60ZT-16TSSO/071/ZT,Colliers Project Leaders,0.0
zero_value,E60ZT-16TSSO/072/ZT,Colliers Project Leaders Tiree Facility Solutions In Joint Venture,0.0
zero_value,E60ZT-16TSSO/073/ZT,Confluence Consulting,0.0
zero_value,E60ZT-16TSSO/074/ZT,Congruence Coach,0.0
zero_value,E60ZT-16TSSO/075/ZT,Conoscenti Technologies,0.0
zero_value,E60ZT-16TSSO/076/ZT,Marcon,0.0
zero_value,E60ZT-16TSSO/077/ZT,Consult Ink,0.0
zero_value,E60ZT-16TSSO/078/ZT,Consultation Lucen Consulting,0.0
zero_value,E60ZT-16TSSO/079/ZT,Contract Community,0.0
zero_value,E60ZT-16TSSO/080/ZT,Contract Community Nisha Technologies In Joint Venture,0.0
zero_value,E60ZT-16TSSO/081/ZT,Conversart,0.0
zero_value,E60ZT-16TSSO/082/ZT,Copem Consulting,0.0
zero_value,E60ZT-16TSSO/083/ZT,Coradix Technology Consulting,0.0
zero_value,E60ZT-16TSSO/084/ZT,Core Migration And Core It Consultants,0.0
zero_value,E60ZT-16TSSO/085/ZT,Coretracks,0.0
zero_value,E60ZT-16TSSO/086/ZT,Corporate Research Associates,0.0
zero_value,E60ZT-16TSSO/087/ZT,Cpcs Transcom,0.0
zero_value,E60ZT-16TSSO/088/ZT,Csi Consulting,0.0
